Orders,Units,Price/unit,Sales,Date,Status,Product Line,MSRP,City,State,Country
10139,20,90.06,1801,7/16/2003,Shipped,Vintage Cars,104,Chatswood,NSW,Australia
10139,30,100,3095,7/16/2003,Shipped,Vintage Cars,99,Chatswood,NSW,Australia
10139,29,100,3276,7/16/2003,Shipped,Vintage Cars,97,Chatswood,NSW,Australia
10140,37,100,7374,7/24/2003,Shipped,Classic Cars,214,Burlingame,CA,USA
10140,26,100,3188,7/24/2003,Shipped,Classic Cars,147,Burlingame,CA,USA
10140,38,100,4830,7/24/2003,Shipped,Trucks and Buses,136,Burlingame,CA,USA
10140,32,100,4181,7/24/2003,Shipped,Trucks and Buses,116,Burlingame,CA,USA
10140,46,61.99,2852,7/24/2003,Shipped,Trucks and Buses,60,Burlingame,CA,USA
10140,40,100,4601,7/24/2003,Shipped,Trucks and Buses,121,Burlingame,CA,USA
10140,29,43.27,1255,7/24/2003,Shipped,Vintage Cars,50,Burlingame,CA,USA
10140,47,100,5105,7/24/2003,Shipped,Trucks and Buses,127,Burlingame,CA,USA
10140,26,100,2830,7/24/2003,Shipped,Trucks and Buses,96,Burlingame,CA,USA
10140,28,60.76,1701,7/24/2003,Shipped,Trucks and Buses,64,Burlingame,CA,USA
10140,36,100,4115,7/24/2003,Shipped,Classic Cars,101,Burlingame,CA,USA
10141,21,100,2140,8/1/2003,Shipped,Trucks and Buses,118,Espoo,,Finland
10141,39,100,5939,8/1/2003,Shipped,Classic Cars,163,Espoo,,Finland
10141,47,100,6288,8/1/2003,Shipped,Trucks and Buses,122,Espoo,,Finland
10141,34,100,4837,8/1/2003,Shipped,Classic Cars,169,Espoo,,Finland
10141,20,54.33,1087,8/1/2003,Shipped,Classic Cars,57,Espoo,,Finland
10141,21,42.43,891,8/1/2003,Shipped,Classic Cars,35,Espoo,,Finland
10141,40,94.62,3785,8/1/2003,Shipped,Classic Cars,118,Espoo,,Finland
10141,24,45.99,1104,8/1/2003,Shipped,Trucks and Buses,54,Espoo,,Finland
10141,44,100,5500,8/1/2003,Shipped,Trucks and Buses,115,Espoo,,Finland
10142,33,100,8023,8/8/2003,Shipped,Classic Cars,207,San Rafael,CA,USA
10142,33,100,4986,8/8/2003,Shipped,Classic Cars,151,San Rafael,CA,USA
10142,46,100,9471,8/8/2003,Shipped,Classic Cars,173,San Rafael,CA,USA
10142,47,100,6034,8/8/2003,Shipped,Vintage Cars,136,San Rafael,CA,USA
10142,22,97.81,2152,8/8/2003,Shipped,Trains,100,San Rafael,CA,USA
10142,24,100,3792,8/8/2003,Shipped,Classic Cars,143,San Rafael,CA,USA
10142,24,70.22,1685,8/8/2003,Shipped,Vintage Cars,87,San Rafael,CA,USA
10142,33,100,3366,8/8/2003,Shipped,Ships,122,San Rafael,CA,USA
10142,49,98.25,4814,8/8/2003,Shipped,Vintage Cars,88,San Rafael,CA,USA
10142,42,74.57,3132,8/8/2003,Shipped,Trains,62,San Rafael,CA,USA
10142,42,49.79,2091,8/8/2003,Shipped,Trains,58,San Rafael,CA,USA
10142,41,64,2624,8/8/2003,Shipped,Ships,66,San Rafael,CA,USA
10142,43,84.01,3612,8/8/2003,Shipped,Ships,86,San Rafael,CA,USA
10142,21,100,2335,8/8/2003,Shipped,Ships,100,San Rafael,CA,USA
10142,38,85.41,3246,8/8/2003,Shipped,Ships,99,San Rafael,CA,USA
10142,39,44.23,1725,8/8/2003,Shipped,Ships,54,San Rafael,CA,USA
10143,49,100,5598,8/10/2003,Shipped,Classic Cars,136,New Bedford,MA,USA
10143,32,100,5248,8/10/2003,Shipped,Planes,157,New Bedford,MA,USA
10143,46,74.84,3443,8/10/2003,Shipped,Ships,86,New Bedford,MA,USA
10143,34,100,3456,8/10/2003,Shipped,Vintage Cars,105,New Bedford,MA,USA
10143,27,60.97,1646,8/10/2003,Shipped,Planes,68,New Bedford,MA,USA
10143,33,77.59,2560,8/10/2003,Shipped,Vintage Cars,65,New Bedford,MA,USA
10143,23,80.51,1852,8/10/2003,Shipped,Vintage Cars,83,New Bedford,MA,USA
10143,28,66.19,1853,8/10/2003,Shipped,Planes,68,New Bedford,MA,USA
10143,34,36.66,1246,8/10/2003,Shipped,Vintage Cars,43,New Bedford,MA,USA
10143,36,100,3946,8/10/2003,Shipped,Planes,91,New Bedford,MA,USA
10143,26,100,2612,8/10/2003,Shipped,Ships,90,New Bedford,MA,USA
10143,26,82.77,2152,8/10/2003,Shipped,Planes,99,New Bedford,MA,USA
10143,31,85.29,2644,8/10/2003,Shipped,Ships,72,New Bedford,MA,USA
10143,28,96,2688,8/10/2003,Shipped,Planes,80,New Bedford,MA,USA
10143,34,85.87,2920,8/10/2003,Shipped,Planes,74,New Bedford,MA,USA
10143,37,50.65,1874,8/10/2003,Shipped,Planes,49,New Bedford,MA,USA
10144,20,81.86,1637,8/13/2003,Shipped,Vintage Cars,68,Charleroi,,Belgium
10145,45,83.26,3747,8/25/2003,Shipped,Motorcycles,95,Pasadena,CA,USA
10145,37,100,5193,8/25/2003,Shipped,Motorcycles,118,Pasadena,CA,USA
10145,33,100,5176,8/25/2003,Shipped,Motorcycles,193,Pasadena,CA,USA
10145,49,100,8340,8/25/2003,Shipped,Motorcycles,150,Pasadena,CA,USA
10145,30,85.32,2560,8/25/2003,Shipped,Planes,84,Pasadena,CA,USA
10145,30,49.67,1490,8/25/2003,Shipped,Motorcycles,60,Pasadena,CA,USA
10145,43,95.8,4119,8/25/2003,Shipped,Motorcycles,112,Pasadena,CA,USA
10145,40,87.54,3502,8/25/2003,Shipped,Planes,109,Pasadena,CA,USA
10145,47,83.03,3902,8/25/2003,Shipped,Motorcycles,76,Pasadena,CA,USA
10145,27,60.95,1646,8/25/2003,Shipped,Motorcycles,69,Pasadena,CA,USA
10145,33,84.77,2797,8/25/2003,Shipped,Planes,72,Pasadena,CA,USA
10145,33,93.9,3099,8/25/2003,Shipped,Motorcycles,99,Pasadena,CA,USA
10145,31,35.8,1110,8/25/2003,Shipped,Motorcycles,40,Pasadena,CA,USA
10145,27,100,3251,8/25/2003,Shipped,Motorcycles,102,Pasadena,CA,USA
10145,38,81.36,3092,8/25/2003,Shipped,Motorcycles,81,Pasadena,CA,USA
10145,20,100,2753,8/25/2003,Shipped,Planes,118,Pasadena,CA,USA
10146,47,67.14,3156,9/3/2003,Shipped,Motorcycles,62,Glendale,CT,USA
10146,29,100,4445,9/3/2003,Shipped,Classic Cars,148,Glendale,CT,USA
10147,48,100,9246,9/5/2003,Shipped,Classic Cars,194,Brickhaven,MA,USA
10147,31,100,3495,9/5/2003,Shipped,Classic Cars,117,Brickhaven,MA,USA
10147,21,63.84,1341,9/5/2003,Shipped,Classic Cars,79,Brickhaven,MA,USA
10147,33,97.89,3230,9/5/2003,Shipped,Classic Cars,115,Brickhaven,MA,USA
10147,26,82.39,2142,9/5/2003,Shipped,Classic Cars,77,Brickhaven,MA,USA
10147,36,86.04,3097,9/5/2003,Shipped,Classic Cars,80,Brickhaven,MA,USA
10147,37,100,4405,9/5/2003,Shipped,Classic Cars,146,Brickhaven,MA,USA
10147,25,42.67,1067,9/5/2003,Shipped,Classic Cars,37,Brickhaven,MA,USA
10147,30,68.58,2057,9/5/2003,Shipped,Classic Cars,61,Brickhaven,MA,USA
10147,23,100,2907,9/5/2003,Shipped,Classic Cars,140,Brickhaven,MA,USA
10147,31,64.67,2005,9/5/2003,Shipped,Classic Cars,80,Brickhaven,MA,USA
10148,23,100,2702,9/11/2003,Shipped,Classic Cars,141,North Sydney,NSW,Australia
10148,47,100,5849,9/11/2003,Shipped,Classic Cars,124,North Sydney,NSW,Australia
10148,25,100,4232,9/11/2003,Shipped,Classic Cars,142,North Sydney,NSW,Australia
10148,27,100,3528,9/11/2003,Shipped,Classic Cars,132,North Sydney,NSW,Australia
10148,32,100,5419,9/11/2003,Shipped,Classic Cars,169,North Sydney,NSW,Australia
10148,28,100,3639,9/11/2003,Shipped,Classic Cars,141,North Sydney,NSW,Australia
10148,34,100,3598,9/11/2003,Shipped,Vintage Cars,92,North Sydney,NSW,Australia
10148,29,81.25,2356,9/11/2003,Shipped,Classic Cars,71,North Sydney,NSW,Australia
10148,25,60.26,1507,9/11/2003,Shipped,Classic Cars,73,North Sydney,NSW,Australia
10148,47,56.85,2672,9/11/2003,Shipped,Classic Cars,50,North Sydney,NSW,Australia
10148,21,73.6,1546,9/11/2003,Shipped,Classic Cars,90,North Sydney,NSW,Australia
10148,34,100,4392,9/11/2003,Shipped,Classic Cars,117,North Sydney,NSW,Australia
10148,31,73.62,2282,9/11/2003,Shipped,Classic Cars,85,North Sydney,NSW,Australia
10148,27,100,3470,9/11/2003,Shipped,Classic Cars,107,North Sydney,NSW,Australia
10149,50,100,5908,9/12/2003,Shipped,Vintage Cars,102,Brisbane,CA,USA
10149,30,58.22,1747,9/12/2003,Shipped,Vintage Cars,53,Brisbane,CA,USA
10149,34,100,5375,9/12/2003,Shipped,Vintage Cars,170,Brisbane,CA,USA
10149,24,62.36,1497,9/12/2003,Shipped,Vintage Cars,60,Brisbane,CA,USA
10149,33,100,4950,9/12/2003,Shipped,Vintage Cars,127,Brisbane,CA,USA
10149,23,100,4231,9/12/2003,Shipped,Vintage Cars,168,Brisbane,CA,USA
10149,42,94.25,3959,9/12/2003,Shipped,Vintage Cars,99,Brisbane,CA,USA
10149,36,33.19,1195,9/12/2003,Shipped,Vintage Cars,33,Brisbane,CA,USA
10149,49,49.28,2415,9/12/2003,Shipped,Vintage Cars,44,Brisbane,CA,USA
10149,26,38.98,1013,9/12/2003,Shipped,Vintage Cars,41,Brisbane,CA,USA
10149,20,90.57,1811,9/12/2003,Shipped,Vintage Cars,97,Brisbane,CA,USA
10150,45,100,10994,9/19/2003,Shipped,Classic Cars,214,Singapore,,Singapore
10150,20,100,3191,9/19/2003,Shipped,Classic Cars,147,Singapore,,Singapore
10150,30,100,4100,9/19/2003,Shipped,Trucks and Buses,136,Singapore,,Singapore
10150,34,100,4641,9/19/2003,Shipped,Trucks and Buses,116,Singapore,,Singapore
10150,47,91.18,4285,9/19/2003,Shipped,Vintage Cars,101,Singapore,,Singapore
10150,30,49.97,1499,9/19/2003,Shipped,Vintage Cars,62,Singapore,,Singapore
10150,26,100,2804,9/19/2003,Shipped,Vintage Cars,104,Singapore,,Singapore
10150,49,100,6467,9/19/2003,Shipped,Trucks and Buses,121,Singapore,,Singapore
10150,30,42.76,1283,9/19/2003,Shipped,Vintage Cars,50,Singapore,,Singapore
10150,49,58.18,2851,9/19/2003,Shipped,Trucks and Buses,64,Singapore,,Singapore
10150,20,100,2104,9/19/2003,Shipped,Classic Cars,101,Singapore,,Singapore
10151,24,100,3328,9/21/2003,Shipped,Trucks and Buses,118,Oulu,,Finland
10151,43,100,7111,9/21/2003,Shipped,Classic Cars,163,Oulu,,Finland
10151,49,100,5413,9/21/2003,Shipped,Trucks and Buses,122,Oulu,,Finland
10151,39,69.28,2702,9/21/2003,Shipped,Trucks and Buses,60,Oulu,,Finland
10151,21,100,3734,9/21/2003,Shipped,Classic Cars,169,Oulu,,Finland
10151,42,100,5099,9/21/2003,Shipped,Trucks and Buses,127,Oulu,,Finland
10151,30,40.31,1209,9/21/2003,Shipped,Classic Cars,35,Oulu,,Finland
10151,27,100,3069,9/21/2003,Shipped,Trucks and Buses,96,Oulu,,Finland
10151,41,63.85,2618,9/21/2003,Shipped,Trucks and Buses,54,Oulu,,Finland
10151,26,100,3220,9/21/2003,Shipped,Trucks and Buses,115,Oulu,,Finland
10152,35,100,4524,9/25/2003,Shipped,Classic Cars,143,South Brisbane,Queensland,Australia
10152,25,65.31,1633,9/25/2003,Shipped,Classic Cars,57,South Brisbane,Queensland,Australia
10152,23,100,2802,9/25/2003,Shipped,Classic Cars,118,South Brisbane,Queensland,Australia
10152,33,50.95,1681,9/25/2003,Shipped,Trains,62,South Brisbane,Queensland,Australia
10153,20,100,4904,9/28/2003,Shipped,Classic Cars,207,Madrid,,Spain
10153,42,100,5394,9/28/2003,Shipped,Classic Cars,151,Madrid,,Spain
10153,49,100,7037,9/28/2003,Shipped,Classic Cars,173,Madrid,,Spain
10153,31,100,3642,9/28/2003,Shipped,Vintage Cars,136,Madrid,,Spain
10153,29,88.74,2573,9/28/2003,Shipped,Trains,100,Madrid,,Spain
10153,22,83.38,1834,9/28/2003,Shipped,Vintage Cars,87,Madrid,,Spain
10153,40,100,5456,9/28/2003,Shipped,Ships,122,Madrid,,Spain
10153,31,57.41,1780,9/28/2003,Shipped,Trains,58,Madrid,,Spain
10153,43,64.67,2781,9/28/2003,Shipped,Ships,66,Madrid,,Spain
10153,31,87.48,2712,9/28/2003,Shipped,Ships,86,Madrid,,Spain
10153,50,88.15,4408,9/28/2003,Shipped,Ships,100,Madrid,,Spain
10153,20,100,2205,9/28/2003,Shipped,Ships,99,Madrid,,Spain
10153,50,60.06,3003,9/28/2003,Shipped,Ships,54,Madrid,,Spain
10154,31,91.17,2826,10/2/2003,Shipped,Vintage Cars,88,Glendale,CA,USA
10154,36,64.33,2316,10/2/2003,Shipped,Ships,72,Glendale,CA,USA
10300,33,100,5522,10/4/2003,Shipped,Classic Cars,194,Frankfurt,,Germany
10300,29,100,3985,10/4/2003,Shipped,Classic Cars,117,Frankfurt,,Germany
10300,22,76.61,1685,10/4/2003,Shipped,Classic Cars,79,Frankfurt,,Germany
10300,23,100,2808,10/4/2003,Shipped,Classic Cars,115,Frankfurt,,Germany
10300,41,92.4,3788,10/4/2003,Shipped,Classic Cars,77,Frankfurt,,Germany
10300,49,78.8,3861,10/4/2003,Shipped,Classic Cars,80,Frankfurt,,Germany
10300,23,100,3786,10/4/2003,Shipped,Classic Cars,146,Frankfurt,,Germany
10300,31,58.78,1822,10/4/2003,Shipped,Classic Cars,61,Frankfurt,,Germany
10301,37,100,5918,10/5/2003,Shipped,Classic Cars,141,Oslo,,Norway
10301,32,100,3425,10/5/2003,Shipped,Classic Cars,124,Oslo,,Norway
10301,47,100,7488,10/5/2003,Shipped,Classic Cars,142,Oslo,,Norway
10301,22,100,3223,10/5/2003,Shipped,Classic Cars,132,Oslo,,Norway
10301,23,100,4012,10/5/2003,Shipped,Classic Cars,169,Oslo,,Norway
10301,39,100,6447,10/5/2003,Shipped,Classic Cars,141,Oslo,,Norway
10301,27,72.02,1945,10/5/2003,Shipped,Classic Cars,73,Oslo,,Norway
10301,22,51.32,1129,10/5/2003,Shipped,Classic Cars,50,Oslo,,Norway
10301,48,34.36,1649,10/5/2003,Shipped,Classic Cars,37,Oslo,,Norway
10301,22,96.37,2120,10/5/2003,Shipped,Classic Cars,107,Oslo,,Norway
10301,50,100,7724,10/5/2003,Shipped,Classic Cars,140,Oslo,,Norway
10155,32,100,4526,10/6/2003,Shipped,Classic Cars,136,Helsinki,,Finland
10155,38,100,6531,10/6/2003,Shipped,Planes,157,Helsinki,,Finland
10302,43,100,7310,10/6/2003,Shipped,Vintage Cars,170,Liverpool,,UK
10155,44,79.14,3482,10/6/2003,Shipped,Ships,86,Helsinki,,Finland
10155,29,100,3623,10/6/2003,Shipped,Vintage Cars,105,Helsinki,,Finland
10302,38,89.27,3392,10/6/2003,Shipped,Vintage Cars,92,Liverpool,,UK
10302,23,72.7,1672,10/6/2003,Shipped,Classic Cars,71,Liverpool,,UK
10302,49,100,5299,10/6/2003,Shipped,Classic Cars,90,Liverpool,,UK
10155,23,72.62,1670,10/6/2003,Shipped,Planes,68,Helsinki,,Finland
10302,45,100,5549,10/6/2003,Shipped,Classic Cars,117,Liverpool,,UK
10302,48,74.48,3575,10/6/2003,Shipped,Classic Cars,85,Liverpool,,UK
10155,34,55.89,1900,10/6/2003,Shipped,Vintage Cars,65,Helsinki,,Finland
10155,37,67.93,2513,10/6/2003,Shipped,Vintage Cars,83,Helsinki,,Finland
10155,44,77.11,3393,10/6/2003,Shipped,Planes,68,Helsinki,,Finland
10155,32,91.43,2926,10/6/2003,Shipped,Ships,90,Helsinki,,Finland
10155,20,100,2353,10/6/2003,Shipped,Planes,99,Helsinki,,Finland
10155,43,86.4,3715,10/6/2003,Shipped,Planes,80,Helsinki,,Finland
10155,44,85.87,3778,10/6/2003,Shipped,Planes,74,Helsinki,,Finland
10155,34,49.16,1671,10/6/2003,Shipped,Planes,49,Helsinki,,Finland
10156,20,41.02,820,10/8/2003,Shipped,Vintage Cars,43,Madrid,,Spain
10156,48,100,4954,10/8/2003,Shipped,Planes,91,Madrid,,Spain
10159,49,100,5205,10/10/2003,Shipped,Motorcycles,95,San Francisco,CA,USA
10159,37,100,5017,10/10/2003,Shipped,Motorcycles,118,San Francisco,CA,USA
10159,22,100,4133,10/10/2003,Shipped,Motorcycles,193,San Francisco,CA,USA
10159,41,100,8296,10/10/2003,Shipped,Classic Cars,194,San Francisco,CA,USA
10159,38,100,6239,10/10/2003,Shipped,Motorcycles,150,San Francisco,CA,USA
10159,24,73.42,1762,10/10/2003,Shipped,Classic Cars,79,San Francisco,CA,USA
10159,42,51.48,2162,10/10/2003,Shipped,Motorcycles,60,San Francisco,CA,USA
10159,21,81.21,1705,10/10/2003,Shipped,Classic Cars,80,San Francisco,CA,USA
10159,25,100,3638,10/10/2003,Shipped,Classic Cars,146,San Francisco,CA,USA
10159,21,64.66,1358,10/10/2003,Shipped,Motorcycles,62,San Francisco,CA,USA
10159,32,100,4619,10/10/2003,Shipped,Classic Cars,148,San Francisco,CA,USA
10159,44,100,5356,10/10/2003,Shipped,Motorcycles,112,San Francisco,CA,USA
10158,22,67.03,1475,10/10/2003,Shipped,Motorcycles,76,Stavern,,Norway
10159,27,80.34,2169,10/10/2003,Shipped,Motorcycles,69,San Francisco,CA,USA
10159,50,69.8,3490,10/10/2003,Shipped,Classic Cars,61,San Francisco,CA,USA
10159,23,67.1,1543,10/10/2003,Shipped,Classic Cars,80,San Francisco,CA,USA
10159,35,35.4,1239,10/10/2003,Shipped,Motorcycles,40,San Francisco,CA,USA
10159,23,100,2347,10/10/2003,Shipped,Motorcycles,102,San Francisco,CA,USA
10159,31,71.6,2220,10/10/2003,Shipped,Motorcycles,81,San Francisco,CA,USA
10160,46,100,5294,10/11/2003,Shipped,Classic Cars,117,Los Angeles,CA,USA
10160,50,100,5182,10/11/2003,Shipped,Classic Cars,115,Los Angeles,CA,USA
10160,38,88.55,3365,10/11/2003,Shipped,Classic Cars,77,Los Angeles,CA,USA
10160,20,100,3996,10/11/2003,Shipped,Classic Cars,169,Los Angeles,CA,USA
10160,42,37,1554,10/11/2003,Shipped,Classic Cars,37,Los Angeles,CA,USA
10160,35,100,4768,10/11/2003,Shipped,Classic Cars,140,Los Angeles,CA,USA
10161,28,100,3765,10/17/2003,Shipped,Classic Cars,141,Aaarhus,,Denmark
10161,43,100,6154,10/17/2003,Shipped,Classic Cars,124,Aaarhus,,Denmark
10161,48,100,6145,10/17/2003,Shipped,Classic Cars,142,Aaarhus,,Denmark
10161,23,100,3188,10/17/2003,Shipped,Classic Cars,132,Aaarhus,,Denmark
10161,36,100,5544,10/17/2003,Shipped,Classic Cars,141,Aaarhus,,Denmark
10161,25,80.54,2014,10/17/2003,Shipped,Classic Cars,71,Aaarhus,,Denmark
10161,37,72.76,2692,10/17/2003,Shipped,Classic Cars,73,Aaarhus,,Denmark
10161,23,53.33,1227,10/17/2003,Shipped,Classic Cars,50,Aaarhus,,Denmark
10161,20,100,2145,10/17/2003,Shipped,Classic Cars,90,Aaarhus,,Denmark
10161,25,100,2760,10/17/2003,Shipped,Classic Cars,117,Aaarhus,,Denmark
10161,20,77.05,1541,10/17/2003,Shipped,Classic Cars,85,Aaarhus,,Denmark
10161,30,100,3148,10/17/2003,Shipped,Classic Cars,107,Aaarhus,,Denmark
10162,48,91.44,4389,10/18/2003,Shipped,Vintage Cars,102,San Francisco,CA,USA
10162,45,51.21,2304,10/18/2003,Shipped,Vintage Cars,53,San Francisco,CA,USA
10162,29,100,5177,10/18/2003,Shipped,Vintage Cars,170,San Francisco,CA,USA
10162,27,69.62,1880,10/18/2003,Shipped,Vintage Cars,60,San Francisco,CA,USA
10162,38,100,4300,10/18/2003,Shipped,Vintage Cars,127,San Francisco,CA,USA
10162,48,100,7209,10/18/2003,Shipped,Vintage Cars,168,San Francisco,CA,USA
10162,39,100,3912,10/18/2003,Shipped,Vintage Cars,92,San Francisco,CA,USA
10162,37,27.22,1007,10/18/2003,Shipped,Vintage Cars,33,San Francisco,CA,USA
10162,43,36.29,1560,10/18/2003,Shipped,Vintage Cars,44,San Francisco,CA,USA
10162,37,38.98,1442,10/18/2003,Shipped,Vintage Cars,41,San Francisco,CA,USA
10163,21,100,4860,10/20/2003,Shipped,Classic Cars,214,NYC,NY,USA
10163,31,100,3329,10/20/2003,Shipped,Vintage Cars,101,NYC,NY,USA
10163,48,69.96,3358,10/20/2003,Shipped,Vintage Cars,62,NYC,NY,USA
10163,40,100,4901,10/20/2003,Shipped,Vintage Cars,104,NYC,NY,USA
10163,43,100,4991,10/20/2003,Shipped,Vintage Cars,99,NYC,NY,USA
10163,42,91.55,3845,10/20/2003,Shipped,Vintage Cars,97,NYC,NY,USA
10164,21,100,3537,10/21/2003,Resolved,Classic Cars,147,Graz,,Austria
10164,49,100,6563,10/21/2003,Resolved,Trucks and Buses,136,Graz,,Austria
10164,36,99.17,3570,10/21/2003,Resolved,Trucks and Buses,116,Graz,,Austria
10166,43,100,6931,10/21/2003,Shipped,Vintage Cars,136,New Bedford,MA,USA
10166,26,73.73,1917,10/21/2003,Shipped,Vintage Cars,87,New Bedford,MA,USA
10164,45,100,5013,10/21/2003,Resolved,Trucks and Buses,121,Graz,,Austria
10164,25,53.83,1346,10/21/2003,Resolved,Vintage Cars,50,Graz,,Austria
10164,24,100,2635,10/21/2003,Resolved,Trucks and Buses,96,Graz,,Austria
10164,49,54.94,2692,10/21/2003,Resolved,Trucks and Buses,64,Graz,,Austria
10166,29,100,3014,10/21/2003,Shipped,Ships,86,New Bedford,MA,USA
10164,39,81.93,3195,10/21/2003,Resolved,Classic Cars,101,Graz,,Austria
10165,44,100,8595,10/22/2003,Shipped,Classic Cars,207,Singapore,,Singapore
10165,34,100,4880,10/22/2003,Shipped,Classic Cars,151,Singapore,,Singapore
10165,27,100,5559,10/22/2003,Shipped,Classic Cars,173,Singapore,,Singapore
10165,48,100,6826,10/22/2003,Shipped,Trucks and Buses,118,Singapore,,Singapore
10165,29,100,5033,10/22/2003,Shipped,Classic Cars,163,Singapore,,Singapore
10165,46,100,5984,10/22/2003,Shipped,Trucks and Buses,122,Singapore,,Singapore
10165,31,71.1,2204,10/22/2003,Shipped,Trucks and Buses,60,Singapore,,Singapore
10165,47,100,8755,10/22/2003,Shipped,Classic Cars,169,Singapore,,Singapore
10165,50,100,5345,10/22/2003,Shipped,Trains,100,Singapore,,Singapore
10165,28,100,3338,10/22/2003,Shipped,Classic Cars,143,Singapore,,Singapore
10165,25,69.36,1734,10/22/2003,Shipped,Classic Cars,57,Singapore,,Singapore
10165,32,100,4662,10/22/2003,Shipped,Trucks and Buses,127,Singapore,,Singapore
10165,27,31.82,859,10/22/2003,Shipped,Classic Cars,35,Singapore,,Singapore
10165,24,99.36,2385,10/22/2003,Shipped,Classic Cars,118,Singapore,,Singapore
10165,48,45.99,2208,10/22/2003,Shipped,Trucks and Buses,54,Singapore,,Singapore
10165,44,53.44,2351,10/22/2003,Shipped,Trains,62,Singapore,,Singapore
10165,48,94.92,4556,10/22/2003,Shipped,Trucks and Buses,115,Singapore,,Singapore
10165,38,66.78,2538,10/22/2003,Shipped,Trains,58,Singapore,,Singapore
10167,44,100,5924,10/23/2003,Cancelled,Classic Cars,136,Boras,,Sweden
10167,43,100,5764,10/23/2003,Cancelled,Planes,157,Boras,,Sweden
10167,46,73.12,3364,10/23/2003,Cancelled,Ships,86,Boras,,Sweden
10167,34,100,3600,10/23/2003,Cancelled,Vintage Cars,105,Boras,,Sweden
10167,33,100,3812,10/23/2003,Cancelled,Ships,122,Boras,,Sweden
10167,21,69.88,1467,10/23/2003,Cancelled,Planes,68,Boras,,Sweden
10167,20,79.66,1593,10/23/2003,Cancelled,Vintage Cars,88,Boras,,Sweden
10167,32,63.12,2020,10/23/2003,Cancelled,Vintage Cars,65,Boras,,Sweden
10167,29,83.86,2432,10/23/2003,Cancelled,Vintage Cars,83,Boras,,Sweden
10167,43,75.34,3240,10/23/2003,Cancelled,Ships,66,Boras,,Sweden
10167,29,100,2940,10/23/2003,Cancelled,Ships,90,Boras,,Sweden
10167,46,70.11,3225,10/23/2003,Cancelled,Ships,72,Boras,,Sweden
10167,24,100,2813,10/23/2003,Cancelled,Ships,100,Boras,,Sweden
10167,28,100,3003,10/23/2003,Cancelled,Ships,99,Boras,,Sweden
10167,40,41.71,1668,10/23/2003,Cancelled,Planes,49,Boras,,Sweden
10167,38,48.59,1846,10/23/2003,Cancelled,Ships,54,Boras,,Sweden
10168,36,96.66,3480,10/28/2003,Shipped,Motorcycles,95,Burlingame,CA,USA
10168,27,100,3661,10/28/2003,Shipped,Motorcycles,118,Burlingame,CA,USA
10168,20,100,4183,10/28/2003,Shipped,Motorcycles,193,Burlingame,CA,USA
10168,21,70.96,1490,10/28/2003,Shipped,Planes,84,Burlingame,CA,USA
10168,46,61.18,2814,10/28/2003,Shipped,Motorcycles,60,Burlingame,CA,USA
10168,50,100,5748,10/28/2003,Shipped,Motorcycles,112,Burlingame,CA,USA
10168,49,100,6434,10/28/2003,Shipped,Planes,109,Burlingame,CA,USA
10168,29,75.41,2187,10/28/2003,Shipped,Motorcycles,76,Burlingame,CA,USA
10168,27,73.02,1972,10/28/2003,Shipped,Planes,68,Burlingame,CA,USA
10168,48,78.25,3756,10/28/2003,Shipped,Planes,72,Burlingame,CA,USA
10168,28,100,3244,10/28/2003,Shipped,Motorcycles,99,Burlingame,CA,USA
10168,31,73.61,2282,10/28/2003,Shipped,Vintage Cars,68,Burlingame,CA,USA
10168,48,51.93,2493,10/28/2003,Shipped,Vintage Cars,43,Burlingame,CA,USA
10168,28,98.65,2762,10/28/2003,Shipped,Planes,91,Burlingame,CA,USA
10168,31,100,3431,10/28/2003,Shipped,Planes,99,Burlingame,CA,USA
10168,36,100,4528,10/28/2003,Shipped,Planes,118,Burlingame,CA,USA
10168,48,96,4608,10/28/2003,Shipped,Planes,80,Burlingame,CA,USA
10168,39,82.91,3233,10/28/2003,Shipped,Planes,74,Burlingame,CA,USA
10169,30,100,5020,11/4/2003,Shipped,Classic Cars,194,North Sydney,NSW,Australia
